

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 10000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.433 | 4.433 | 4.433 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
       376  -4.494968       3.744          3.744          3.744          52.481655      0             -193444.91    
       377  -4.5255361      3.738          3.738          3.738          52.229743      0             -195386.03    
       378  -4.5563099      3.732          3.732          3.732          51.978639      0             -197319.88    
       379  -4.5872865      3.726          3.726          3.726          51.728341      0             -199247.5     
       380  -4.6184632      3.72           3.72           3.72           51.478848      0             -201169.94    
       381  -4.6498377      3.714          3.714          3.714          51.230158      0             -203088.3     
       382  -4.6814075      3.708          3.708          3.708          50.982271      0             -205003.7     
       383  -4.7131704      3.702          3.702          3.702          50.735184      0             -206914.76    
       384  -4.7451233      3.696          3.696          3.696          50.488898      0             -208809.5     
       385  -4.7772598      3.69           3.69           3.69           50.243409      0             -210659.83    
       386  -4.8095707      3.684          3.684          3.684          49.998718      0             -212459.04    
       387  -4.8420465      3.678          3.678          3.678          49.754822      0             -214206.96    
       388  -4.8746778      3.672          3.672          3.672          49.51172       0             -215903.15    
       389  -4.9074552      3.666          3.666          3.666          49.269412      0             -217547.09    
       390  -4.9403693      3.66           3.66           3.66           49.027896      0             -219138.12    
       391  -4.9734108      3.654          3.654          3.654          48.78717       0             -220675.42    
       392  -5.00657        3.648          3.648          3.648          48.547234      0             -222158.04    
       393  -5.0398375      3.642          3.642          3.642          48.308085      0             -223584.85    
       394  -5.0732036      3.636          3.636          3.636          48.069723      0             -224954.52    
       395  -5.1066586      3.63           3.63           3.63           47.832147      0             -226265.57    
       396  -5.1401924      3.624          3.624          3.624          47.595355      0             -227516.31    
       397  -5.1737951      3.618          3.618          3.618          47.359345      0             -228704.89    
       398  -5.2074564      3.612          3.612          3.612          47.124117      0             -229829.26    
       399  -5.2411657      3.606          3.606          3.606          46.889669      0             -230887.21    
       400  -5.2749138      3.6            3.6            3.6            46.656         0             -231914.09    
       401  -5.308702       3.594          3.594          3.594          46.423109      0             -232986.76    
       402  -5.3425364      3.588          3.588          3.588          46.190993      0             -234105.07    
       403  -5.3764224      3.582          3.582          3.582          45.959653      0             -235267.24    
       404  -5.4103654      3.576          3.576          3.576          45.729087      0             -236470.14    
       405  -5.4443695      3.57           3.57           3.57           45.499293      0             -237703.48    
       406  -5.4784387      3.564          3.564          3.564          45.27027       0             -238987.77    
       407  -5.5125825      3.558          3.558          3.558          45.042017      0             -240358.45    
       408  -5.5468121      3.552          3.552          3.552          44.814533      0             -241816.55    
       409  -5.5811389      3.546          3.546          3.546          44.587815      0             -243363.04    
       410  -5.6155741      3.54           3.54           3.54           44.361864      0             -244999.03    
       411  -5.650129       3.534          3.534          3.534          44.136677      0             -246725.82    
       412  -5.6848151      3.528          3.528          3.528          43.912254      0             -248544.85    
       413  -5.719644       3.522          3.522          3.522          43.688593      0             -250457.77    
       414  -5.7546271      3.516          3.516          3.516          43.465692      0             -252466.37    
       415  -5.7897762      3.51           3.51           3.51           43.243551      0             -254572.7     
       416  -5.8251033      3.504          3.504          3.504          43.022168      0             -256779.29    
       417  -5.8606204      3.498          3.498          3.498          42.801542      0             -259088.61    
       418  -5.8963416      3.492          3.492          3.492          42.581671      0             -261533.19    
       419  -5.9322855      3.486          3.486          3.486          42.362555      0             -264139.03    
       420  -5.9684722      3.48           3.48           3.48           42.144192      0             -266909.02    
       421  -6.004922       3.474          3.474          3.474          41.92658       0             -269846.94    
       422  -6.0416553      3.468          3.468          3.468          41.709719      0             -272956.7     
       423  -6.078693       3.462          3.462          3.462          41.493607      0             -276233.99    
       424  -6.1160451      3.456          3.456          3.456          41.278243      0             -279495.72    
       425  -6.1536856      3.45           3.45           3.45           41.063625      0             -282425.29    
       426  -6.1915569      3.444          3.444          3.444          40.849752      0             -284908.56    
       427  -6.229596       3.438          3.438          3.438          40.636624      0             -286923.95    
       428  -6.2677376      3.432          3.432          3.432          40.424238      0             -288451.04    
       429  -6.3059145      3.426          3.426          3.426          40.212593      0             -289470.65    
       430  -6.3440577      3.42           3.42           3.42           40.001688      0             -289964.91    
       431  -6.3820969      3.414          3.414          3.414          39.791522      0             -289917.44    
       432  -6.4199601      3.408          3.408          3.408          39.582093      0             -289313.38    
       433  -6.4575747      3.402          3.402          3.402          39.373401      0             -288139.55    
       434  -6.4948668      3.396          3.396          3.396          39.165443      0             -286384.43    
       435  -6.5317623      3.39           3.39           3.39           38.958219      0             -284038.39    
       436  -6.5681866      3.384          3.384          3.384          38.751727      0             -281093.64    
       437  -6.604065       3.378          3.378          3.378          38.545966      0             -277544.37    
       438  -6.6393232      3.372          3.372          3.372          38.340935      0             -273386.78    
       439  -6.673887       3.366          3.366          3.366          38.136632      0             -268619.19    
       440  -6.7076836      3.36           3.36           3.36           37.933056      0             -263261.18    
       441  -6.7406608      3.354          3.354          3.354          37.730206      0             -257640.43    
       442  -6.7728023      3.348          3.348          3.348          37.52808       0             -251883.15    
       443  -6.804097       3.342          3.342          3.342          37.326678      0             -245995.76    
       444  -6.834534       3.336          3.336          3.336          37.125997      0             -239981.14    
       445  -6.8641037      3.33           3.33           3.33           36.926037      0             -233849.95    
       446  -6.8927979      3.324          3.324          3.324          36.726796      0             -227612.38    
       447  -6.9206286      3.318          3.318          3.318          36.528273      0             -220697.62    
       448  -6.9475796      3.312          3.312          3.312          36.330467      0             -215905.85    
       449  -6.9738481      3.306          3.306          3.306          36.133377      0             -211180.12    
       450  -6.999445       3.3            3.3            3.3            35.937         0             -206496.49    
       451  -7.0243782      3.294          3.294          3.294          35.741336      0             -201825.42    
       452  -7.0486514      3.288          3.288          3.288          35.546384      0             -197135.76    
       453  -7.0722657      3.282          3.282          3.282          35.352142      0             -192413.08    
       454  -7.0952207      3.276          3.276          3.276          35.158609      0             -187644.44    
       455  -7.1175145      3.27           3.27           3.27           34.965783      0             -182817.03    
       456  -7.1391471      3.264          3.264          3.264          34.773664      0             -178017.7     
       457  -7.1601375      3.258          3.258          3.258          34.58225       0             -173398.33    
       458  -7.1805118      3.252          3.252          3.252          34.391539      0             -168962.07    
       459  -7.2002959      3.246          3.246          3.246          34.201531      0             -164712.45    
       460  -7.2195163      3.24           3.24           3.24           34.012224      0             -160655.66    
       461  -7.2381997      3.234          3.234          3.234          33.823617      0             -156800.73    
       462  -7.2563743      3.228          3.228          3.228          33.635708      0             -153159.73    
       463  -7.2740692      3.222          3.222          3.222          33.448497      0             -149748.01    
       464  -7.2913154      3.216          3.216          3.216          33.261982      0             -146584.47    
       465  -7.3081459      3.21           3.21           3.21           33.076161      0             -143691.81    
       466  -7.3245963      3.204          3.204          3.204          32.891034      0             -141096.85    
       467  -7.3407051      3.198          3.198          3.198          32.706598      0             -138830.62    
       468  -7.3565139      3.192          3.192          3.192          32.522854      0             -136915.16    
       469  -7.3720611      3.186          3.186          3.186          32.339799      0             -135282.1     
       470  -7.3873795      3.18           3.18           3.18           32.157432      0             -133872.04    
       471  -7.4024627      3.174          3.174          3.174          31.975752      0             -132074.13    
       472  -7.4172811      3.168          3.168          3.168          31.794758      0             -130176.21    
       473  -7.4317965      3.162          3.162          3.162          31.614448      0             -127676.25    
       474  -7.4459411      3.156          3.156          3.156          31.43482       0             -124535.04    
       475  -7.4596434      3.15           3.15           3.15           31.255875      0             -120712.41    
       476  -7.4728286      3.144          3.144          3.144          31.07761       0             -116167.03    
       477  -7.4854177      3.138          3.138          3.138          30.900024      0             -110856.29    
       478  -7.4973282      3.132          3.132          3.132          30.723116      0             -104736.23    
       479  -7.5084734      3.126          3.126          3.126          30.546884      0             -97761.417    
       480  -7.5187626      3.12           3.12           3.12           30.371328      0             -89884.868    
       481  -7.5281013      3.114          3.114          3.114          30.196446      0             -81054.794    
       482  -7.5363888      3.108          3.108          3.108          30.022236      0             -71216.253    
       483  -7.5435393      3.102          3.102          3.102          29.848697      0             -60725.554    
       484  -7.5495028      3.096          3.096          3.096          29.675829      0             -49717.631    
       485  -7.5542301      3.09           3.09           3.09           29.503629      0             -38146.111    
       486  -7.5576691      3.084          3.084          3.084          29.332097      0             -25989.153    
       487  -7.5597665      3.078          3.078          3.078          29.161231      0             -13236.151    
       488  -7.5604691      3.0720451      3.0720451      3.0720451      28.992305      0             -1.097544     
       489  -7.5604691      3.0720446      3.0720446      3.0720446      28.992291      0             -0.0016250698 
Loop time of 0.142377 on 1 procs for 489 steps with 2 atoms

2.7% CPU use with 1 MPI tasks x no OpenMP threads

Minimization stats:
  Stopping criterion = energy tolerance
  Energy initial, next-to-last, final = 
    -0.0883290509032347  -7.56046910703783  -7.56046910704255
  Force two-norm initial, final = 2.0906807 1.7230155e-07
  Force max component initial, final = 2.0906807 1.7230155e-07
  Final line search alpha, max atom move = 1 1.7230155e-07
  Iterations, force evaluations = 489 491

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.0034673  | 0.0034673  | 0.0034673  |   0.0 |  2.44
Neigh   | 0.00042316 | 0.00042316 | 0.00042316 |   0.0 |  0.30
Comm    | 0.0022603  | 0.0022603  | 0.0022603  |   0.0 |  1.59
Output  | 0.13095    | 0.13095    | 0.13095    |   0.0 | 91.97
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.00528    |            |       |  3.71

Nlocal:              2 ave           2 max           2 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            187 ave         187 max         187 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:             58 ave          58 max          58 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 58
Ave neighs/atom = 29
Neighbor list builds = 32
Dangerous builds = 0


# ========== Output Final Structure ==========
write_data      optimized_structure_EAM.data pair ij
System init for write_data ...
Total wall time: 0:00:00
