

# ========== Energy Minimization ==========
thermo          1
thermo_style    custom step pe lx ly lz vol temp press
minimize 1.0e-10 1.0e-10 1000000 100000
Switching to 'neigh_modify every 1 delay 0 check yes' setting during minimization
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (../min.cpp:219)
Per MPI rank memory allocation (min/avg/max) = 4.449 | 4.449 | 4.449 Mbytes
   Step         PotEng           Lx             Ly             Lz           Volume          Temp          Press     
       377  -5.8331408      3.115          3.115          4.361          42.315764      0             -259737.68    
       378  -5.8662919      3.11           3.11           4.354          42.112323      0             -262413.35    
       379  -5.8996728      3.105          3.105          4.347          41.909536      0             -265051.7     
       380  -5.9332771      3.1            3.1            4.34           41.7074        0             -267654.81    
       381  -5.9670986      3.095          3.095          4.333          41.505915      0             -270229.4     
       382  -6.0011324      3.09           3.09           4.326          41.305081      0             -272784.44    
       383  -6.0353745      3.085          3.085          4.319          41.104895      0             -275324.11    
       384  -6.0698212      3.08           3.08           4.312          40.905357      0             -277851.96    
       385  -6.1044698      3.075          3.075          4.305          40.706466      0             -280376.46    
       386  -6.1393187      3.07           3.07           4.298          40.50822       0             -282909.08    
       387  -6.1743672      3.065          3.065          4.291          40.310619      0             -285449.08    
       388  -6.2096109      3.06           3.06           4.284          40.113662      0             -287903.3     
       389  -6.2450243      3.055          3.055          4.277          39.917348      0             -290088.28    
       390  -6.2805715      3.05           3.05           4.27           39.721675      0             -291987.68    
       391  -6.3162156      3.045          3.045          4.263          39.526643      0             -293590.08    
       392  -6.3519187      3.04           3.04           4.256          39.33225       0             -294883.34    
       393  -6.3876413      3.035          3.035          4.249          39.138495      0             -295845.54    
       394  -6.4233408      3.03           3.03           4.242          38.945378      0             -296448.62    
       395  -6.4589729      3.025          3.025          4.235          38.752897      0             -296678.77    
       396  -6.494492       3.02           3.02           4.228          38.561051      0             -296521.8     
       397  -6.529851       3.015          3.015          4.221          38.36984       0             -295962.9     
       398  -6.5650019      3.01           3.01           4.214          38.179261      0             -294986.5     
       399  -6.5998949      3.005          3.005          4.207          37.989315      0             -293576.19    
       400  -5.4539022      3.005          3.005          4.207          37.989315      0             -266068.84    
Loop time of 0.0937266 on 1 procs for 400 steps with 2 atoms

23.8% CPU use with 1 MPI tasks x no OpenMP threads

Minimization stats:
  Stopping criterion = linesearch alpha is zero
  Energy initial, next-to-last, final = 
    -0.259070009677163  -6.59989488559123  -5.45390217172971
  Force two-norm initial, final = 4.3979339 31.529041
  Force max component initial, final = 4.3979339 31.491396
  Final line search alpha, max atom move = 6.8615364e-12 2.1607936e-10
  Iterations, force evaluations = 400 422

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.00406    | 0.00406    | 0.00406    |   0.0 |  4.33
Neigh   | 0.00044212 | 0.00044212 | 0.00044212 |   0.0 |  0.47
Comm    | 0.0015508  | 0.0015508  | 0.0015508  |   0.0 |  1.65
Output  | 0.066394   | 0.066394   | 0.066394   |   0.0 | 70.84
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.02128    |            |       | 22.70

Nlocal:              2 ave           2 max           2 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:            137 ave         137 max         137 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:             37 ave          37 max          37 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 37
Ave neighs/atom = 18.5
Neighbor list builds = 25
Dangerous builds = 0


# ========== Output Final Structure ==========
write_data      optimized_structure_EAM.data pair ij
System init for write_data ...
Total wall time: 0:00:00
